Date,Open,High,Low,Close,Adj Close,Volume
2015-11-16,30.5,32.900002,30.5,31.9,31.016037,80700
2015-11-17,32.189999,33.439999,32.189999,32.974998,32.061249,144700
2015-11-18,33.0,33.279999,33.0,33.02,32.105007,18900
2015-11-19,33.189999,33.189999,32.5,32.5,31.599409,454100
2015-11-20,32.990002000000004,32.990002000000004,32.060001,32.200001,31.307724,58400
2015-11-23,32.5,32.59,32.25,32.450001,31.550796999999996,32800
2015-11-24,32.779999,32.790001000000004,31.48,31.98,31.093819,88500
2015-11-25,32.009997999999996,32.009997999999996,30.0,30.389999,29.547878000000004,2005400
2015-11-27,29.110001,30.99,29.08,29.209999,28.400576,5199700
2015-11-30,29.389999,32.599998,29.049999,31.51,30.636846999999996,8567500
2015-12-01,31.52,31.52,29.98,30.57,29.722893,3789500
2015-12-02,30.07,31.17,30.0,30.76,29.907627,3214500
2015-12-03,30.799999,30.799999,27.51,29.4,28.585309999999996,8547100
2015-12-04,28.809998999999998,30.040001,28.639999,29.0,28.196394,5684500
2015-12-07,29.0,29.209999,28.469998999999998,28.629998999999998,27.836648999999998,3102600
2015-12-08,28.16,28.75,26.719998999999998,27.91,27.136604,3959400
2015-12-09,27.91,28.75,26.950001,28.08,27.301890999999998,2887300
2015-12-10,27.77,28.780001000000002,27.601999,28.540001,27.749146000000003,4054400
2015-12-11,28.17,29.209999,27.91,28.92,28.118612,2172300
2015-12-14,28.940001000000002,29.23,28.139999,28.42,27.632469,1343600
2015-12-15,28.32,28.940001000000002,27.450001,27.530001000000002,26.767132,2341500
2015-12-16,27.76,28.059998999999998,26.799999,27.440001000000002,26.679626000000003,2268400
2015-12-17,27.42,27.84,26.370001000000002,26.67,25.930962,2309000
2015-12-18,26.43,27.75,26.26,27.459999,26.699071999999997,2778700
2015-12-21,27.84,28.129998999999998,26.77,27.360001,26.601845,1330400
2015-12-22,27.18,27.76,26.84,27.08,26.329601,1355400
2015-12-23,27.120001000000002,27.43,26.9,27.01,26.261539000000003,1826200
2015-12-24,26.790001,28.43,26.68,28.02,27.243551,723900
2015-12-28,27.99,29.530001000000002,27.879998999999998,29.49,28.672821000000003,1138700
2015-12-29,29.540001,30.15,29.245001000000002,29.59,28.770048,1608000
2015-12-30,29.540001,30.17,29.459999,29.85,29.022840000000002,1290000
2015-12-31,29.620001000000002,30.34,29.610001,30.0,29.266728999999998,944600
